@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 130\nSize of the tree: 143\n','Number of leaves: 109\nSize of the tree: 124\n','Number of leaves: 61\nSize of the tree: 74\n','Number of leaves: 58\nSize of the tree: 68\n','Number of leaves: 81\nSize of the tree: 91\n','Number of leaves: 82\nSize of the tree: 93\n','Number of leaves: 83\nSize of the tree: 95\n','Number of leaves: 107\nSize of the tree: 120\n','Number of leaves: 84\nSize of the tree: 97\n','Number of leaves: 106\nSize of the tree: 118\n','Number of leaves: 36\nSize of the tree: 47\n','Number of leaves: 59\nSize of the tree: 70\n','Number of leaves: 60\nSize of the tree: 72\n','Number of leaves: 110\nSize of the tree: 126\n','Number of leaves: 80\nSize of the tree: 89\n','Number of leaves: 35\nSize of the tree: 45\n','Number of leaves: 57\nSize of the tree: 66\n','Number of leaves: 132\nSize of the tree: 147\n','Number of leaves: 85\nSize of the tree: 99\n','Number of leaves: 87\nSize of the tree: 103\n','Number of leaves: 111\nSize of the tree: 128\n','Number of leaves: 79\nSize of the tree: 87\n','Number of leaves: 103\nSize of the tree: 112\n','Number of leaves: 112\nSize of the tree: 130\n','Number of leaves: 86\nSize of the tree: 101\n','Number of leaves: 88\nSize of the tree: 105\n','Number of leaves: 131\nSize of the tree: 145\n','Number of leaves: 33\nSize of the tree: 41\n','Number of leaves: 63\nSize of the tree: 78\n','Number of leaves: 62\nSize of the tree: 76\n','Number of leaves: 37\nSize of the tree: 49\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

DATASET_TA,9,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20171205.2204,135,16,11,5,0,68.75,31.25,0,0.52381,0.213765,0.453516,48.129776,96.26307,25.331783,39.700777,-14.368994,1.583236,2.481299,-0.898062,14.275639,0.892227,900.821707,0.6,3,0.090909,1,0.909091,10,0.4,2,0.75,0.6,0.666667,0.544949,0.572727,0.525,0.6875,0.169318,0.830682,0.3125,0.703125,0.6875,0.684524,0.534242,0.635511,0.563802,0.68254,0.6875,0,0.001,0,0,0,0,14669,13020,3857,68.75,33.333333,?,?,?,?
DATASET_TA,9,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20171205.2204,136,15,10,5,0,66.666667,33.333333,0,0.5,0.227072,0.467571,51.127952,99.255593,23.744525,38.341817,-14.597292,1.582968,2.556121,-0.973153,12.740887,0.849392,803.898255,0.75,3,0.181818,2,0.818182,9,0.25,1,0.6,0.75,0.666667,0.533002,0.784091,0.496429,0.666667,0.159596,0.840404,0.333333,0.68,0.666667,0.668687,0.506407,0.696498,0.562466,0.664646,0.666667,0,0.001,0,0,0,0,14746,13097,3780,66.666667,33.333333,?,?,?,?
DATASET_TA,9,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20171205.2204,136,15,7,8,0,46.666667,53.333333,0,0.2,0.299494,0.509787,67.386091,108.122505,23.782228,40.320889,-16.538661,1.585482,2.688059,-1.102577,9.241543,0.616103,583.268178,1,5,0.5,5,0.5,5,0,0,0.5,1,0.666667,0.5,0.75,0.555556,0.466667,0.266667,0.733333,0.533333,0.388889,0.466667,0.388889,0.192068,0.666667,0.507969,0.388889,0.466667,0,0.001,0,0,0,0,14746,13097,3780,66.666667,40,?,?,?,?
DATASET_TA,9,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20171205.2204,136,15,12,3,0,80,20,0,0.7,0.11791,0.313326,26.529758,66.454536,23.782228,15.483667,8.298561,1.585482,1.032244,0.553237,18.190675,1.212712,1148.081175,0.8,4,0,0,1,10,0.2,1,1,0.8,0.888889,0.852803,0.92,0.876923,0.8,0.1,0.9,0.2,0.822222,0.8,0.805387,0.710051,0.906667,0.811673,0.805387,0.8,0,0.001,0,0,0,0,14746,13097,3780,86.666667,35.555556,?,?,?,?
DATASET_TA,9,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20171205.2204,136,15,9,6,0,60,40,0,0.4,0.270504,0.510896,60.863309,108.357794,23.782228,42.901827,-19.119599,1.585482,2.860122,-1.27464,10.649373,0.709958,672.121546,0.8,4,0.3,3,0.7,7,0.2,1,0.571429,0.8,0.666667,0.472456,0.75,0.52381,0.6,0.2,0.8,0.4,0.612698,0.6,0.588889,0.40867,0.7,0.494603,0.588889,0.6,0.001,0,0,0,0,0,14746,13097,3780,60,33.333333,?,?,?,?
DATASET_TA,9,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20171205.2204,136,15,12,3,0,80,20,0,0.7,0.161553,0.376999,36.349509,79.958987,23.782228,23.566046,0.216182,1.585482,1.57107,0.014412,16.071714,1.071448,1014.345706,0.8,4,0.1,1,0.9,9,0.2,1,0.8,0.8,0.8,0.7,0.76,0.676667,0.8,0.1,0.9,0.2,0.822222,0.8,0.805387,0.710051,0.813333,0.719451,0.805387,0.8,0,0.001,0,0,0,0,14754,13097,3780,80,35.555556,?,?,?,?
DATASET_TA,9,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20171205.2204,136,15,11,4,0,73.333333,26.666667,0,0.6,0.197184,0.423086,44.366428,89.733841,23.782228,29.254335,-5.472107,1.585482,1.950289,-0.364807,14.434788,0.962319,911.03317,1,5,0.1,1,0.9,9,0,0,0.833333,1,0.909091,0.866025,0.95,0.833333,0.733333,0.133333,0.866667,0.266667,0.801587,0.733333,0.715729,0.63106,0.836667,0.71978,0.715729,0.733333,0.001,0,0,0,0,0,14746,13097,3780,73.333333,35.555556,?,?,?,?
DATASET_TA,9,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20171205.2204,136,15,11,4,0,73.333333,26.666667,0,0.6,0.183745,0.392258,41.342576,83.195437,23.782228,26.124825,-2.342596,1.585482,1.741655,-0.156173,15.007493,1.0005,947.178746,0.4,2,0.1,1,0.9,9,0.6,3,0.666667,0.4,0.5,0.353553,0.48,0.503297,0.733333,0.133333,0.866667,0.266667,0.722222,0.733333,0.712121,0.598976,0.74,0.664988,0.712121,0.733333,0,0,0,0,0,0,14762,13097,3780,80,37.777778,?,?,?,?
DATASET_TA,9,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20171205.2204,136,15,9,6,0,60,40,0,0.4,0.256167,0.487517,57.637497,103.39932,23.782228,38.352196,-14.569967,1.585482,2.556813,-0.971331,11.240273,0.749352,709.415456,0.8,4,0.3,3,0.7,7,0.2,1,0.571429,0.8,0.666667,0.472456,0.82,0.582143,0.6,0.2,0.8,0.4,0.657143,0.6,0.605556,0.426521,0.7,0.571703,0.605556,0.6,0,0,0,0,0,0,14762,13097,3780,66.666667,35.555556,?,?,?,?
DATASET_TA,9,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20171205.2204,136,15,9,6,0,60,40,0,0.4,0.314241,0.51456,70.704135,109.134973,23.782228,50.36673,-26.584501,1.585482,3.357782,-1.7723,8.698709,0.579914,549.007909,0.8,4,0.3,3,0.7,7,0.2,1,0.571429,0.8,0.666667,0.472456,0.69,0.547619,0.6,0.2,0.8,0.4,0.607143,0.6,0.592593,0.406219,0.6,0.504568,0.592593,0.6,0,0,0,0,0,0,14770,13097,3780,60,42.222222,?,?,?,?
DATASET_TA,10,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20171205.2204,135,16,4,12,0,25,75,0,-0.109827,0.499091,0.700087,112.371789,148.60011,25.331783,87.355005,-62.023222,1.583236,5.459688,-3.876451,-0.648089,-0.040506,-40.895748,0.4,2,0.636364,7,0.363636,4,0.6,3,0.222222,0.4,0.285714,-0.220847,0.345455,0.276389,0.25,0.359091,0.640909,0.75,0.272569,0.25,0.242063,-0.108847,0.406818,0.312562,0.243386,0.25,0.001,0,0,0,0,0,14669,13020,3857,25,33.333333,?,?,?,?
DATASET_TA,10,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20171205.2204,136,15,10,5,0,66.666667,33.333333,0,0.5,0.263732,0.463849,59.339643,98.379362,23.782228,42.866673,-19.084445,1.585482,2.857778,-1.272296,11.198254,0.74655,706.763476,0.6,3,0.3,3,0.7,7,0.4,2,0.5,0.6,0.545455,0.288675,0.56,0.509524,0.666667,0.166667,0.833333,0.333333,0.722222,0.666667,0.674242,0.524377,0.64,0.616306,0.674242,0.666667,0,0,0,0,0,0,14770,13097,3780,66.666667,42.222222,?,?,?,?
DATASET_TA,10,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20171205.2204,136,15,10,5,0,66.666667,33.333333,0,0.5,0.227177,0.466903,51.114716,99.027239,23.782228,36.788142,-13.005914,1.585482,2.452543,-0.867061,12.804326,0.853622,808.128694,1,5,0.2,2,0.8,8,0,0,0.714286,1,0.833333,0.755929,0.9,0.714286,0.666667,0.166667,0.833333,0.333333,0.660317,0.666667,0.644444,0.503161,0.71,0.551746,0.644444,0.666667,0,0,0,0,0,0,14746,13097,3780,66.666667,33.333333,?,?,?,?
DATASET_TA,10,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20171205.2204,136,15,8,7,0,53.333333,46.666667,0,0.3,0.299073,0.531264,67.291387,112.677602,23.782228,47.967493,-24.185265,1.585482,3.197833,-1.612351,9.145546,0.609703,577.209411,0.8,4,0.1,1,0.9,9,0.2,1,0.8,0.8,0.8,0.7,0.95,0.846667,0.533333,0.233333,0.766667,0.466667,0.533333,0.533333,0.533333,0.3,0.656667,0.545079,0.533333,0.533333,0,0.001,0,0,0,0,14746,13097,3780,60,35.555556,?,?,?,?
DATASET_TA,10,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20171205.2204,136,15,11,4,0,73.333333,26.666667,0,0.6,0.183691,0.417748,41.330543,88.601739,23.782228,29.69011,-5.907882,1.585482,1.979341,-0.393859,14.839253,0.989284,936.560482,0.4,2,0,0,1,10,0.6,3,1,0.4,0.571429,0.5547,0.6,0.580952,0.733333,0.133333,0.866667,0.266667,0.851852,0.733333,0.724868,0.661618,0.753333,0.669312,0.724868,0.733333,0,0,0,0,0,0,14746,13097,3780,73.333333,33.333333,?,?,?,?
DATASET_TA,10,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20171205.2204,136,15,8,7,0,53.333333,46.666667,0,0.3,0.29981,0.530686,67.457249,112.555114,23.782228,46.434574,-22.652346,1.585482,3.095638,-1.510156,9.028682,0.601912,569.833739,0.6,3,0.2,2,0.8,8,0.4,2,0.6,0.6,0.6,0.4,0.57,0.583333,0.533333,0.233333,0.766667,0.466667,0.505556,0.533333,0.516498,0.29025,0.633333,0.51,0.516498,0.533333,0,0.001,0,0,0,0,14746,13097,3780,60,35.555556,?,?,?,?
DATASET_TA,10,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20171205.2204,136,15,12,3,0,80,20,0,0.7,0.140048,0.36133,31.510791,76.635722,23.782228,21.607731,2.174497,1.585482,1.440515,0.144966,17.067123,1.137808,1077.169617,1,5,0.1,1,0.9,9,0,0,0.833333,1,0.909091,0.866025,0.95,0.833333,0.8,0.1,0.9,0.2,0.794444,0.8,0.791919,0.699676,0.85,0.707778,0.791919,0.8,0,0.001,0,0,0,0,14746,13097,3780,80,33.333333,?,?,?,?
DATASET_TA,10,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20171205.2204,136,15,14,1,0,93.333333,6.666667,0,0.9,0.066728,0.220332,15.01391,46.730982,23.782228,7.960239,15.82199,1.585482,0.530683,1.054799,20.759907,1.383994,1310.234992,0.8,4,0,0,1,10,0.2,1,1,0.8,0.888889,0.852803,0.93,0.883333,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.966667,0.927778,0.93266,0.933333,0,0,0,0,0,0,14762,13097,3780,93.333333,35.555556,?,?,?,?
DATASET_TA,10,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20171205.2204,136,15,14,1,0,93.333333,6.666667,0,0.9,0.088866,0.195921,19.994944,41.553652,23.782228,3.836004,19.946225,1.585482,0.255734,1.329748,19.946225,1.329748,1258.880476,1,5,0.1,1,0.9,9,0,0,0.833333,1,0.909091,0.866025,0.98,0.933333,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.986667,0.95873,0.93266,0.933333,0,0,0,0,0,0,14746,13097,3780,100,42.222222,?,?,?,?
DATASET_TA,10,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20171205.2204,136,15,9,6,0,60,40,0,0.391892,0.27082,0.511814,60.978336,108.647463,23.744525,44.870521,-21.125995,1.582968,2.991368,-1.4084,10.603844,0.706923,669.059529,0.25,1,0,0,1,11,0.75,3,1,0.25,0.4,0.443203,0.534091,0.432051,0.6,0.2,0.8,0.4,0.818182,0.6,0.581667,0.50527,0.620202,0.544678,0.563889,0.6,0,0,0,0,0,0,14746,13097,3780,60,33.333333,?,?,?,?
DATASET_TA,1,1,weka.classifiers.functions.SMO,'-C 5.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20171205.2204,135,16,11,5,0,68.75,31.25,0,0.529412,0.319444,0.41388,71.923861,87.849892,25.331783,2159.189475,-2133.857692,1.583236,134.949342,-133.366106,9.832977,0.614561,620.480758,0.8,4,0.272727,3,0.727273,8,0.2,1,0.571429,0.8,0.666667,0.492659,0.8,0.540476,0.6875,0.160227,0.839773,0.3125,0.741071,0.6875,0.692708,0.55162,0.777841,0.622221,0.694444,0.6875,0.029,0,0.03125,0,31.25,0,16145,13020,3857,87.5,66.666667,?,?,?,?
DATASET_TA,1,2,weka.classifiers.functions.SMO,'-C 5.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20171205.2204,136,15,10,5,0,66.666667,33.333333,0,0.496644,0.355556,0.45542,80.057595,96.676251,23.744525,4303.434588,-4279.690062,1.582968,286.895639,-285.312671,7.640152,0.509343,482.062606,0.75,3,0.181818,2,0.818182,9,0.25,1,0.6,0.75,0.666667,0.533002,0.715909,0.516667,0.666667,0.170707,0.829293,0.333333,0.676667,0.666667,0.666667,0.497579,0.703502,0.570741,0.666667,0.666667,0.031,0,0.03125,0,31.25,0,16253,13097,3780,73.333333,66.666667,?,?,?,?
DATASET_TA,1,3,weka.classifiers.functions.SMO,'-C 5.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20171205.2204,136,15,9,6,0,60,40,0,0.4,0.325926,0.421637,73.333333,89.426521,23.782228,1087.189475,-1063.407247,1.585482,72.479298,-70.893816,8.497228,0.566482,536.2917,0.4,2,0,0,1,10,0.6,3,1,0.4,0.571429,0.5547,0.85,0.7,0.6,0.2,0.8,0.4,0.818182,0.6,0.589286,0.511934,0.786667,0.616595,0.589286,0.6,0.016,0,0.03125,0,31.25,0,16241,13097,3780,93.333333,66.666667,?,?,?,?
DATASET_TA,1,4,weka.classifiers.functions.SMO,'-C 5.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20171205.2204,136,15,6,9,0,40,60,0,0.1,0.42963,0.530548,96.666667,112.525905,23.782228,5379.849625,-5356.067397,1.585482,358.656642,-357.07116,3.079075,0.205272,194.331892,0.4,2,0.4,4,0.6,6,0.6,3,0.333333,0.4,0.363636,0,0.53,0.341667,0.4,0.3,0.7,0.6,0.427778,0.4,0.410101,0.111001,0.536667,0.404495,0.410101,0.4,0.017,0,0.015625,0,15.625,0,16241,13097,3780,66.666667,66.666667,?,?,?,?
DATASET_TA,1,5,weka.classifiers.functions.SMO,'-C 5.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20171205.2204,136,15,10,5,0,66.666667,33.333333,0,0.5,0.340741,0.427453,76.666667,90.660048,23.782228,3231.01955,-3207.237322,1.585482,215.401303,-213.815821,8.250952,0.550063,520.748269,0.8,4,0.3,3,0.7,7,0.2,1,0.571429,0.8,0.666667,0.472456,0.8,0.706667,0.666667,0.166667,0.833333,0.333333,0.679365,0.666667,0.655556,0.50867,0.746667,0.630707,0.655556,0.666667,0.033,0,0.03125,0,31.25,0,16217,13097,3780,80,71.111111,?,?,?,?
DATASET_TA,1,6,weka.classifiers.functions.SMO,'-C 5.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20171205.2204,136,15,7,8,0,46.666667,53.333333,0,0.2,0.385185,0.486864,86.666667,103.260852,23.782228,3234.01955,-3210.237322,1.585482,215.601303,-214.015821,5.286794,0.352453,333.669255,0.4,2,0.1,1,0.9,9,0.6,3,0.666667,0.4,0.5,0.353553,0.8,0.566667,0.466667,0.266667,0.733333,0.533333,0.5,0.466667,0.469697,0.214076,0.65,0.455556,0.469697,0.466667,0.031,0,0.03125,0,31.25,0,16217,13097,3780,80,66.666667,?,?,?,?
DATASET_TA,1,7,weka.classifiers.functions.SMO,'-C 5.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20171205.2204,136,15,8,7,0,53.333333,46.666667,0,0.3,0.325926,0.41574,73.333333,88.175739,23.782228,15.774438,8.007791,1.585482,1.051629,0.533853,8.057391,0.537159,508.531919,0.6,3,0.5,5,0.5,5,0.4,2,0.375,0.6,0.461538,0.094491,0.68,0.438961,0.533333,0.233333,0.766667,0.466667,0.625,0.533333,0.551994,0.338266,0.773333,0.57797,0.551994,0.533333,0.016,0,0.015625,0,15.625,0,16253,13097,3780,100,68.888889,?,?,?,?
DATASET_TA,1,8,weka.classifiers.functions.SMO,'-C 5.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20171205.2204,136,15,6,9,0,40,60,0,0.1,0.37037,0.466137,83.333333,98.864739,23.782228,1090.189475,-1066.407247,1.585482,72.679298,-71.093816,5.522028,0.368135,348.515756,0.4,2,0.4,4,0.6,6,0.6,3,0.333333,0.4,0.363636,0,0.67,0.432727,0.4,0.3,0.7,0.6,0.388889,0.4,0.386364,0.096225,0.68,0.444242,0.386364,0.4,0.016,0,0.015625,0,15.625,0,16253,13097,3780,93.333333,68.888889,?,?,?,?
DATASET_TA,1,9,weka.classifiers.functions.SMO,'-C 5.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20171205.2204,136,15,8,7,0,53.333333,46.666667,0,0.3,0.340741,0.433191,76.666667,91.877016,23.782228,1088.189475,-1064.407247,1.585482,72.545965,-70.960483,7.442392,0.496159,469.717051,0.4,2,0.2,2,0.8,8,0.6,3,0.5,0.4,0.444444,0.213201,0.77,0.539394,0.533333,0.233333,0.766667,0.466667,0.522222,0.533333,0.523906,0.29685,0.74,0.519798,0.523906,0.533333,0.033,0,0.015625,0,15.625,0,16205,13097,3780,93.333333,68.888889,?,?,?,?
DATASET_TA,1,10,weka.classifiers.functions.SMO,'-C 5.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20171205.2204,136,15,8,7,0,53.333333,46.666667,0,0.3,0.37037,0.471405,83.333333,99.98189,23.782228,3233.01955,-3209.237322,1.585482,215.534637,-213.949155,6.275752,0.418383,396.086047,0.6,3,0.3,3,0.7,7,0.4,2,0.5,0.6,0.545455,0.288675,0.68,0.455556,0.533333,0.233333,0.766667,0.466667,0.533333,0.533333,0.529966,0.300625,0.663333,0.458114,0.529966,0.533333,0.036,0,0.03125,0,31.25,0,16253,13097,3780,80,66.666667,?,?,?,?
DATASET_TA,2,1,weka.classifiers.functions.SMO,'-C 5.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20171205.2204,135,16,8,8,0,50,50,0,0.251462,0.388889,0.490653,87.559483,104.145867,25.331783,4307.01955,-4281.687767,1.583236,269.188722,-267.605485,5.6622,0.353887,357.29626,0.6,3,0.363636,4,0.636364,7,0.4,2,0.428571,0.6,0.5,0.220847,0.627273,0.39237,0.5,0.245455,0.754545,0.5,0.515179,0.5,0.499684,0.259501,0.625568,0.435684,0.496633,0.5,0.017,0,0.015625,0,15.625,0,16277,13020,3857,75,66.666667,?,?,?,?
DATASET_TA,2,2,weka.classifiers.functions.SMO,'-C 5.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20171205.2204,136,15,8,7,0,53.333333,46.666667,0,0.318182,0.325926,0.409758,73.386129,86.983046,23.744525,15.774438,7.970088,1.582968,1.051629,0.531339,8.000669,0.533378,504.809729,0.75,3,0.454545,5,0.545455,6,0.25,1,0.375,0.75,0.5,0.261892,0.784091,0.465909,0.533333,0.19899,0.80101,0.466667,0.622222,0.533333,0.54,0.360017,0.799091,0.57404,0.533333,0.533333,0.033,0,0.015625,0,15.625,0,16241,13097,3780,100,71.111111,?,?,?,?
DATASET_TA,2,3,weka.classifiers.functions.SMO,'-C 5.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20171205.2204,136,15,9,6,0,60,40,0,0.4,0.355556,0.45542,80,96.591682,23.782228,3232.01955,-3208.237322,1.585482,215.46797,-213.882488,7.316831,0.487789,461.792405,0.8,4,0.4,4,0.6,6,0.2,1,0.5,0.8,0.615385,0.377964,0.72,0.476923,0.6,0.2,0.8,0.4,0.7,0.6,0.595604,0.444222,0.703333,0.538234,0.595604,0.6,0.018,0,0.03125,0,31.25,0,16205,13097,3780,80,66.666667,?,?,?,?
DATASET_TA,2,4,weka.classifiers.functions.SMO,'-C 5.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20171205.2204,136,15,12,3,0,80,20,0,0.7,0.281481,0.365148,63.333333,77.445639,23.782228,1084.189475,-1060.407247,1.585482,72.279298,-70.693816,11.442392,0.762826,722.171937,1,5,0.1,1,0.9,9,0,0,0.833333,1,0.909091,0.866025,0.95,0.833333,0.8,0.1,0.9,0.2,0.794444,0.8,0.791919,0.699676,0.87,0.726296,0.791919,0.8,0.021,0,0.015625,0,15.625,0,16193,13097,3780,93.333333,66.666667,?,?,?,?
